bit_acc,msg_acc,msg_similarity,baseline_bit_acc,baseline_msg_acc,baseline_msg_similarity,latency,noise,message
0.8125,0,0.0,0.5625,0,0.0,0.00041365623474121094,0.9,23
0.75,0,0.0,0.6875,0,0.0,0.00041604042053222656,0.9,14
0.75,0,0.0,0.625,0,0.0,0.0004177093505859375,0.9,06
0.75,0,0.0,0.375,0,0.0,0.0004169940948486328,0.9,42
0.875,0,0.5,0.6875,0,0.0,0.0004105567932128906,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.0004143714904785156,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00041294097900390625,0.9,14
0.8125,0,0.0,0.3125,0,0.0,0.0004169940948486328,0.9,06
0.75,0,0.0,0.6875,0,0.0,0.0004177093505859375,0.9,42
0.75,0,0.0,0.5625,0,0.0,0.0004153251647949219,0.9,15
0.75,0,0.0,0.5625,0,0.0,0.0004127025604248047,0.9,23
0.9375,0,0.5,0.5,0,0.0,0.0004153251647949219,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.0004096031188964844,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.0004150867462158203,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.0004088878631591797,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.0004096031188964844,0.9,23
0.875,0,0.0,0.4375,0,0.0,0.00041675567626953125,0.9,14
0.875,0,0.0,0.625,0,0.0,0.00041604042053222656,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041794776916503906,0.9,42
0.75,0,0.0,0.625,0,0.0,0.0006482601165771484,0.9,15
0.6875,0,0.0,0.5,0,0.0,0.0005376338958740234,0.9,23
0.875,0,0.0,0.5,0,0.0,0.00041031837463378906,0.9,14
0.875,0,0.5,0.625,0,0.0,0.0004172325134277344,0.9,06
0.875,0,0.0,0.5625,0,0.0,0.0004162788391113281,0.9,42
0.75,0,0.0,0.5625,0,0.0,0.000415802001953125,0.9,15
0.9375,0,0.5,0.6875,0,0.0,0.0004150867462158203,0.9,23
0.875,0,0.5,0.625,0,0.0,0.0004127025604248047,0.9,14
0.875,0,0.0,0.375,0,0.0,0.000415802001953125,0.9,06
0.75,0,0.0,0.5625,0,0.0,0.00041556358337402344,0.9,42
0.6875,0,0.0,0.4375,0,0.0,0.0004150867462158203,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.0004107952117919922,0.9,23
0.875,0,0.0,0.5,0,0.0,0.00041103363037109375,0.9,14
0.75,0,0.0,0.4375,0,0.0,0.000415802001953125,0.9,06
0.75,0,0.0,0.375,0,0.0,0.00041484832763671875,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004115104675292969,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00041103363037109375,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004143714904785156,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.00041294097900390625,0.9,06
0.875,0,0.5,0.5625,0,0.0,0.0004076957702636719,0.9,42
0.875,0,0.0,0.5625,0,0.0,0.0004138946533203125,0.9,15
0.75,0,0.0,0.5,0,0.0,0.0004131793975830078,0.9,23
0.75,0,0.0,0.625,0,0.0,0.00041413307189941406,0.9,14
0.75,0,0.0,0.4375,0,0.0,0.00041604042053222656,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041484832763671875,0.9,42
0.8125,0,0.0,0.5,0,0.0,0.00041294097900390625,0.9,15
0.75,0,0.0,0.6875,0,0.0,0.0004093647003173828,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.000415802001953125,0.9,14
0.875,0,0.5,0.5,0,0.0,0.0004181861877441406,0.9,06
0.875,0,0.0,0.625,0,0.0,0.00040793418884277344,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.00041031837463378906,0.9,15
0.9375,0,0.5,0.625,0,0.0,0.000499725341796875,0.9,23
0.875,0,0.0,0.5625,0,0.0,0.0005774497985839844,0.9,14
0.875,0,0.5,0.625,0,0.0,0.00042510032653808594,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.00051116943359375,0.9,42
0.8125,0,0.0,0.375,0,0.0,0.0005319118499755859,0.9,15
0.75,0,0.0,0.625,0,0.0,0.0006206035614013672,0.9,23
0.75,0,0.0,0.625,0,0.0,0.0004696846008300781,0.9,14
0.75,0,0.0,0.4375,0,0.0,0.0004715919494628906,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.0004668235778808594,0.9,42
0.9375,0,0.5,0.5625,0,0.0,0.00041961669921875,0.9,15
0.6875,0,0.0,0.5625,0,0.0,0.0004353523254394531,0.9,23
0.8125,0,0.5,0.5625,0,0.0,0.00043487548828125,0.9,14
0.875,0,0.5,0.625,0,0.0,0.000431060791015625,0.9,06
0.8125,0,0.0,0.4375,0,0.0,0.00042176246643066406,0.9,42
0.8125,0,0.0,0.5,0,0.0,0.00041985511779785156,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00041675567626953125,0.9,23
0.75,0,0.0,0.5625,0,0.0,0.00042176246643066406,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.0004286766052246094,0.9,06
0.8125,0,0.0,0.375,0,0.0,0.0004203319549560547,0.9,42
0.75,0,0.0,0.5625,0,0.0,0.00042557716369628906,0.9,15
0.8125,0,0.0,0.4375,0,0.0,0.0004258155822753906,0.9,23
0.875,0,0.0,0.875,0,0.0,0.00042891502380371094,0.9,14
0.9375,0,0.5,0.4375,0,0.0,0.00043010711669921875,0.9,06
0.875,0,0.0,0.5625,0,0.0,0.00042700767517089844,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.00042319297790527344,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00042319297790527344,0.9,23
0.875,0,0.0,0.5625,0,0.0,0.0004277229309082031,0.9,14
0.6875,0,0.0,0.5,0,0.0,0.00042748451232910156,0.9,06
0.75,0,0.0,0.5625,0,0.0,0.0004239082336425781,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00042748451232910156,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.0004208087921142578,0.9,23
0.875,0,0.0,0.3125,0,0.0,0.0004494190216064453,0.9,14
0.75,0,0.0,0.3125,0,0.0,0.0004978179931640625,0.9,06
0.875,0,0.5,0.625,0,0.0,0.0004260540008544922,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00042438507080078125,0.9,15
0.75,0,0.0,0.375,0,0.0,0.0004220008850097656,0.9,23
0.9375,0,0.5,0.5625,0,0.0,0.00042939186096191406,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.0004241466522216797,0.9,06
0.875,0,0.0,0.625,0,0.0,0.00042366981506347656,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00042176246643066406,0.9,15
0.8125,0,0.0,0.375,0,0.0,0.0004248619079589844,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00042510032653808594,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.00042819976806640625,0.9,06
0.875,0,0.0,0.5625,0,0.0,0.0004336833953857422,0.9,42
0.875,0,0.5,0.4375,0,0.0,0.00042557716369628906,0.9,15
0.75,0,0.0,0.375,0,0.0,0.00042438507080078125,0.9,23
0.8125,0,0.0,0.5,0,0.0,0.00042366981506347656,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.000423431396484375,0.9,06
0.875,0,0.0,0.4375,0,0.0,0.0004229545593261719,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00042319297790527344,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.0004246234893798828,0.9,23
0.8125,0,0.0,0.625,0,0.0,0.0004222393035888672,0.9,14
0.8125,0,0.0,0.75,0,0.0,0.00042176246643066406,0.9,06
0.8125,0,0.5,0.4375,0,0.0,0.00042319297790527344,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00042176246643066406,0.9,15
0.625,0,0.0,0.5625,0,0.0,0.0004200935363769531,0.9,23
0.9375,0,0.5,0.6875,0,0.0,0.0004162788391113281,0.9,14
0.875,0,0.0,0.5,0,0.0,0.00042247772216796875,0.9,06
0.75,0,0.0,0.625,0,0.0,0.0004246234893798828,0.9,42
0.75,0,0.0,0.5,0,0.0,0.0004246234893798828,0.9,15
0.75,0,0.0,0.3125,0,0.0,0.0004284381866455078,0.9,23
0.875,0,0.0,0.5625,0,0.0,0.000423431396484375,0.9,14
0.8125,0,0.0,0.75,0,0.5,0.0004343986511230469,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041961669921875,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00043272972106933594,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.0004165172576904297,0.9,23
0.875,0,0.0,0.625,0,0.0,0.0004267692565917969,0.9,14
0.875,0,0.5,0.6875,0,0.0,0.0004222393035888672,0.9,06
0.9375,0,0.5,0.6875,0,0.0,0.00042366981506347656,0.9,42
0.75,0,0.0,0.625,0,0.0,0.0004229545593261719,0.9,15
0.8125,0,0.0,0.4375,0,0.0,0.00039005279541015625,0.9,23
0.875,0,0.0,0.625,0,0.0,0.0004267692565917969,0.9,14
0.875,0,0.0,0.6875,0,0.0,0.0004253387451171875,0.9,06
0.75,0,0.0,0.75,0,0.0,0.00042891502380371094,0.9,42
0.75,0,0.0,0.5,0,0.0,0.000423431396484375,0.9,15
0.6875,0,0.0,0.5625,0,0.0,0.00041794776916503906,0.9,23
0.9375,0,0.5,0.75,0,0.0,0.00041937828063964844,0.9,14
0.6875,0,0.0,0.4375,0,0.0,0.00042748451232910156,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00042366981506347656,0.9,42
0.8125,0,0.0,0.625,0,0.0,0.00042724609375,0.9,15
0.8125,0,0.0,0.4375,0,0.0,0.0004208087921142578,0.9,23
0.8125,0,0.0,0.375,0,0.0,0.00042319297790527344,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.0004265308380126953,0.9,06
0.6875,0,0.0,0.5,0,0.0,0.0004286766052246094,0.9,42
0.8125,0,0.0,0.5,0,0.0,0.0004246234893798828,0.9,15
0.8125,0,0.0,0.4375,0,0.0,0.0004177093505859375,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004229545593261719,0.9,14
0.8125,0,0.5,0.6875,0,0.5,0.0004248619079589844,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.00042366981506347656,0.9,42
0.875,0,0.5,0.4375,0,0.0,0.0004253387451171875,0.9,15
0.6875,0,0.0,0.5,0,0.0,0.0004303455352783203,0.9,23
0.8125,0,0.0,0.625,0,0.0,0.0004208087921142578,0.9,14
0.75,0,0.0,0.625,0,0.0,0.00042629241943359375,0.9,06
0.75,0,0.0,0.625,0,0.0,0.00042510032653808594,0.9,42
0.875,0,0.5,0.4375,0,0.0,0.0004286766052246094,0.9,15
0.75,0,0.0,0.3125,0,0.0,0.0004260540008544922,0.9,23
0.9375,0,0.5,0.4375,0,0.0,0.0004239082336425781,0.9,14
0.75,0,0.0,0.4375,0,0.0,0.00041985511779785156,0.9,06
0.875,0,0.0,0.625,0,0.0,0.00042700767517089844,0.9,42
0.75,0,0.0,0.5625,0,0.0,0.0004279613494873047,0.9,15
0.75,0,0.0,0.625,0,0.0,0.000423431396484375,0.9,23
0.875,0,0.0,0.625,0,0.0,0.0004286766052246094,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.00042247772216796875,0.9,06
0.875,0,0.0,0.875,0,0.0,0.0004284381866455078,0.9,42
0.75,0,0.0,0.625,0,0.0,0.0004248619079589844,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.0004391670227050781,0.9,23
0.8125,0,0.0,0.625,0,0.0,0.00042510032653808594,0.9,14
0.75,0,0.0,0.625,0,0.0,0.00042748451232910156,0.9,06
0.6875,0,0.0,0.625,0,0.0,0.0004203319549560547,0.9,42
0.75,0,0.0,0.625,0,0.0,0.000423431396484375,0.9,15
0.9375,0,0.5,0.4375,0,0.0,0.00042319297790527344,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004229545593261719,0.9,14
0.875,0,0.5,0.375,0,0.0,0.0004210472106933594,0.9,06
0.75,0,0.0,0.5625,0,0.0,0.0004227161407470703,0.9,42
0.6875,0,0.0,0.5625,0,0.0,0.0004260540008544922,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00041961669921875,0.9,23
0.8125,0,0.0,0.625,0,0.0,0.00042629241943359375,0.9,14
0.8125,0,0.0,0.75,0,0.5,0.0004220008850097656,0.9,06
0.75,0,0.0,0.5,0,0.0,0.0004215240478515625,0.9,42
0.875,0,0.5,0.4375,0,0.0,0.00042700767517089844,0.9,15
0.8125,0,0.0,0.625,0,0.0,0.0004210472106933594,0.9,23
0.75,0,0.0,0.5625,0,0.0,0.00041866302490234375,0.9,14
0.875,0,0.5,0.625,0,0.0,0.0004222393035888672,0.9,06
0.75,0,0.0,0.625,0,0.0,0.00042438507080078125,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004324913024902344,0.9,15
0.6875,0,0.0,0.5625,0,0.0,0.00042510032653808594,0.9,23
0.8125,0,0.0,0.625,0,0.0,0.00042819976806640625,0.9,14
0.875,0,0.0,0.5,0,0.0,0.0004260540008544922,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.000423431396484375,0.9,42
0.8125,0,0.0,0.3125,0,0.0,0.0004265308380126953,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.00042510032653808594,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00042366981506347656,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.00042510032653808594,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.0004189014434814453,0.9,42
0.6875,0,0.0,0.5,0,0.0,0.00042557716369628906,0.9,15
0.8125,0,0.0,0.625,0,0.0,0.0004253387451171875,0.9,23
0.8125,0,0.0,0.6875,0,0.0,0.0004200935363769531,0.9,14
0.8125,0,0.0,0.4375,0,0.0,0.0004222393035888672,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041985511779785156,0.9,42
0.875,0,0.0,0.5,0,0.0,0.0004215240478515625,0.9,15
0.8125,0,0.0,0.3125,0,0.0,0.0004253387451171875,0.9,23
0.75,0,0.0,0.5,0,0.0,0.0004220008850097656,0.9,14
0.75,0,0.0,0.4375,0,0.0,0.0004258155822753906,0.9,06
0.9375,0,0.5,0.6875,0,0.0,0.000423431396484375,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004229545593261719,0.9,15
0.875,0,0.5,0.875,0,0.5,0.0004229545593261719,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004143714904785156,0.9,14
0.875,0,0.5,0.25,0,0.0,0.0004239082336425781,0.9,06
0.75,0,0.0,0.5,0,0.0,0.0004203319549560547,0.9,42
0.875,0,0.0,0.5625,0,0.0,0.00042724609375,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00042939186096191406,0.9,23
0.875,0,0.5,0.6875,0,0.0,0.00042057037353515625,0.9,14
0.625,0,0.0,0.5625,0,0.0,0.00042128562927246094,0.9,06
0.8125,0,0.0,0.375,0,0.0,0.00042176246643066406,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004260540008544922,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.00042366981506347656,0.9,23
0.9375,0,0.5,0.5,0,0.0,0.0004208087921142578,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.00042510032653808594,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.0004291534423828125,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.00043511390686035156,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.00042557716369628906,0.9,23
0.8125,0,0.0,0.4375,0,0.0,0.00042176246643066406,0.9,14
0.8125,0,0.0,0.625,0,0.0,0.0004439353942871094,0.9,06
0.9375,0,0.5,0.6875,0,0.0,0.0004248619079589844,0.9,42
0.875,0,0.5,0.625,0,0.0,0.00041794776916503906,0.9,15
0.75,0,0.0,0.3125,0,0.0,0.000423431396484375,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.000423431396484375,0.9,14
0.875,0,0.0,0.5625,0,0.0,0.0004229545593261719,0.9,06
0.8125,0,0.0,0.75,0,0.0,0.00042700767517089844,0.9,42
0.8125,0,0.0,0.375,0,0.0,0.0004229545593261719,0.9,15
0.875,0,0.0,0.5,0,0.0,0.0004253387451171875,0.9,23
0.9375,0,0.5,0.625,0,0.0,0.0004298686981201172,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.0004239082336425781,0.9,06
0.8125,0,0.0,0.5,0,0.0,0.00042724609375,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00041794776916503906,0.9,15
0.75,0,0.0,0.375,0,0.0,0.0004246234893798828,0.9,23
0.875,0,0.0,0.625,0,0.0,0.00042247772216796875,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.0004203319549560547,0.9,06
0.6875,0,0.0,0.5,0,0.0,0.00042438507080078125,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00041937828063964844,0.9,15
0.875,0,0.5,0.4375,0,0.0,0.0004241466522216797,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004208087921142578,0.9,14
0.625,0,0.0,0.375,0,0.0,0.0004184246063232422,0.9,06
0.875,0,0.0,0.625,0,0.0,0.0004246234893798828,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00041675567626953125,0.9,15
0.8125,0,0.0,0.3125,0,0.0,0.00041794776916503906,0.9,23
0.8125,0,0.5,0.5625,0,0.0,0.0004208087921142578,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.0004210472106933594,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00043392181396484375,0.9,42
0.8125,0,0.0,0.375,0,0.0,0.00042510032653808594,0.9,15
0.6875,0,0.0,0.5,0,0.0,0.0004296302795410156,0.9,23
0.9375,0,0.5,0.5625,0,0.0,0.0004215240478515625,0.9,14
0.875,0,0.5,0.625,0,0.0,0.000423431396484375,0.9,06
0.75,0,0.0,0.6875,0,0.0,0.00042247772216796875,0.9,42
0.6875,0,0.0,0.5,0,0.0,0.000423431396484375,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.00041985511779785156,0.9,23
0.875,0,0.5,0.8125,0,0.5,0.00042748451232910156,0.9,14
0.875,0,0.5,0.5,0,0.0,0.0004177093505859375,0.9,06
0.9375,0,0.5,0.5625,0,0.0,0.0004265308380126953,0.9,42
0.9375,0,0.5,0.4375,0,0.0,0.00042724609375,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00041985511779785156,0.9,23
0.8125,0,0.5,0.8125,0,0.0,0.0004279613494873047,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.00042176246643066406,0.9,06
0.8125,0,0.0,0.625,0,0.0,0.0004241466522216797,0.9,42
1.0,1,1.0,0.4375,0,0.0,0.00042510032653808594,0.9,15
0.75,0,0.0,0.6875,0,0.0,0.0004134178161621094,0.9,23
0.875,0,0.0,0.75,0,0.0,0.00041961669921875,0.9,14
0.75,0,0.5,0.4375,0,0.0,0.0004134178161621094,0.9,06
0.8125,0,0.0,0.5,0,0.0,0.0004220008850097656,0.9,42
0.875,0,0.5,0.6875,0,0.0,0.00041675567626953125,0.9,15
0.8125,0,0.0,0.5,0,0.0,0.00042247772216796875,0.9,23
0.8125,0,0.0,0.6875,0,0.0,0.0004169940948486328,0.9,14
0.75,0,0.0,0.5,0,0.0,0.00041961669921875,0.9,06
0.875,0,0.0,0.625,0,0.0,0.0004165172576904297,0.9,42
0.75,0,0.0,0.625,0,0.0,0.0004150867462158203,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.00042057037353515625,0.9,23
0.75,0,0.0,0.6875,0,0.0,0.00041484832763671875,0.9,14
0.75,0,0.0,0.5,0,0.0,0.0004189014434814453,0.9,06
0.875,0,0.0,0.625,0,0.0,0.0004181861877441406,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.0004208087921142578,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.00041985511779785156,0.9,23
0.875,0,0.0,0.625,0,0.0,0.00041961669921875,0.9,14
0.75,0,0.0,0.5,0,0.0,0.0004138946533203125,0.9,06
0.75,0,0.0,0.375,0,0.0,0.0004134178161621094,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00042319297790527344,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.0004127025604248047,0.9,23
0.8125,0,0.0,0.5,0,0.0,0.00041866302490234375,0.9,14
0.8125,0,0.0,0.75,0,0.5,0.00041365623474121094,0.9,06
0.8125,0,0.5,0.5625,0,0.0,0.00041794776916503906,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004189014434814453,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.0004162788391113281,0.9,23
0.9375,0,0.5,0.5625,0,0.0,0.0004162788391113281,0.9,14
0.75,0,0.0,0.625,0,0.0,0.00041794776916503906,0.9,06
0.875,0,0.5,0.6875,0,0.0,0.0004119873046875,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.0004191398620605469,0.9,15
0.75,0,0.0,0.5,0,0.0,0.00041675567626953125,0.9,23
0.75,0,0.0,0.5625,0,0.0,0.0004191398620605469,0.9,14
0.8125,0,0.0,0.6875,0,0.0,0.0004210472106933594,0.9,06
0.75,0,0.0,0.5,0,0.0,0.00042057037353515625,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00041484832763671875,0.9,15
0.75,0,0.0,0.5625,0,0.0,0.0004181861877441406,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00041747093200683594,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.0004181861877441406,0.9,06
0.8125,0,0.0,0.625,0,0.0,0.0004177093505859375,0.9,42
0.875,0,0.5,0.4375,0,0.0,0.0004127025604248047,0.9,15
0.75,0,0.0,0.5,0,0.0,0.000415802001953125,0.9,23
0.8125,0,0.0,0.5,0,0.0,0.00042057037353515625,0.9,14
0.8125,0,0.0,0.5,0,0.0,0.00042366981506347656,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.0004150867462158203,0.9,42
0.6875,0,0.0,0.4375,0,0.0,0.00045680999755859375,0.9,15
0.75,0,0.0,0.5,0,0.0,0.0004189014434814453,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00041985511779785156,0.9,14
0.9375,0,0.5,0.375,0,0.0,0.0004203319549560547,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.0004191398620605469,0.9,42
0.6875,0,0.0,0.625,0,0.0,0.0004143714904785156,0.9,15
0.75,0,0.0,0.625,0,0.0,0.00041794776916503906,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004184246063232422,0.9,14
0.75,0,0.0,0.5,0,0.0,0.00041604042053222656,0.9,06
0.9375,0,0.5,0.6875,0,0.0,0.000415802001953125,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00041031837463378906,0.9,15
0.75,0,0.0,0.5,0,0.0,0.0004208087921142578,0.9,23
0.75,0,0.0,0.4375,0,0.0,0.0004165172576904297,0.9,14
0.6875,0,0.0,0.5625,0,0.0,0.00041604042053222656,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.00041747093200683594,0.9,42
0.75,0,0.0,0.5,0,0.0,0.0004203319549560547,0.9,15
0.6875,0,0.0,0.4375,0,0.0,0.0004181861877441406,0.9,23
0.875,0,0.0,0.625,0,0.0,0.00042057037353515625,0.9,14
0.8125,0,0.0,0.4375,0,0.0,0.0004165172576904297,0.9,06
0.75,0,0.0,0.6875,0,0.0,0.0004162788391113281,0.9,42
0.8125,0,0.0,0.5,0,0.0,0.0004229545593261719,0.9,15
0.8125,0,0.0,0.625,0,0.0,0.0004143714904785156,0.9,23
0.8125,0,0.0,0.5,0,0.0,0.0004184246063232422,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.00042128562927246094,0.9,06
0.9375,0,0.5,0.5,0,0.0,0.0004150867462158203,0.9,42
0.8125,0,0.0,0.6875,0,0.0,0.0004172325134277344,0.9,15
0.8125,0,0.0,0.5625,0,0.0,0.00041222572326660156,0.9,23
0.875,0,0.0,0.625,0,0.0,0.0004165172576904297,0.9,14
0.8125,0,0.0,0.5625,0,0.0,0.0004150867462158203,0.9,06
0.875,0,0.0,0.5,0,0.0,0.00041866302490234375,0.9,42
0.6875,0,0.0,0.5,0,0.0,0.00042057037353515625,0.9,15
0.75,0,0.0,0.625,0,0.0,0.00046133995056152344,0.9,23
0.8125,0,0.0,0.6875,0,0.0,0.00041413307189941406,0.9,14
0.875,0,0.5,0.5,0,0.0,0.0004172325134277344,0.9,06
0.75,0,0.0,0.625,0,0.0,0.0004153251647949219,0.9,42
0.875,0,0.5,0.375,0,0.0,0.0004208087921142578,0.9,15
0.75,0,0.0,0.625,0,0.0,0.0004169940948486328,0.9,23
0.8125,0,0.0,0.6875,0,0.0,0.0004229545593261719,0.9,14
0.75,0,0.0,0.625,0,0.0,0.00041222572326660156,0.9,06
0.875,0,0.0,0.6875,0,0.0,0.00041556358337402344,0.9,42
0.6875,0,0.0,0.6875,0,0.0,0.00042128562927246094,0.9,15
0.75,0,0.0,0.625,0,0.0,0.000415802001953125,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.0004191398620605469,0.9,14
0.75,0,0.0,0.5625,0,0.0,0.00041937828063964844,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041937828063964844,0.9,42
0.875,0,0.0,0.5,0,0.0,0.00042057037353515625,0.9,15
0.8125,0,0.0,0.3125,0,0.0,0.0004177093505859375,0.9,23
0.8125,0,0.0,0.4375,0,0.0,0.000415802001953125,0.9,14
0.6875,0,0.0,0.5625,0,0.0,0.0004146099090576172,0.9,06
0.875,0,0.5,0.625,0,0.0,0.000415802001953125,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.00041484832763671875,0.9,15
0.6875,0,0.0,0.4375,0,0.0,0.0004143714904785156,0.9,23
0.75,0,0.0,0.5625,0,0.0,0.0004177093505859375,0.9,14
0.6875,0,0.0,0.5625,0,0.0,0.0004210472106933594,0.9,06
0.75,0,0.0,0.625,0,0.0,0.0004258155822753906,0.9,42
0.8125,0,0.0,0.5625,0,0.0,0.00041937828063964844,0.9,15
0.75,0,0.0,0.375,0,0.0,0.00041985511779785156,0.9,23
0.875,0,0.0,0.625,0,0.0,0.00041747093200683594,0.9,14
0.75,0,0.0,0.375,0,0.0,0.0004150867462158203,0.9,06
0.8125,0,0.0,0.5,0,0.0,0.0004177093505859375,0.9,42
0.8125,0,0.0,0.625,0,0.0,0.00041985511779785156,0.9,15
0.875,0,0.5,0.8125,0,0.0,0.0004420280456542969,0.9,23
0.875,0,0.5,0.375,0,0.0,0.000423431396484375,0.9,14
0.75,0,0.0,0.625,0,0.0,0.00041675567626953125,0.9,06
0.8125,0,0.0,0.6875,0,0.0,0.0004277229309082031,0.9,42
0.8125,0,0.0,0.4375,0,0.0,0.0004215240478515625,0.9,15
0.6875,0,0.0,0.5625,0,0.0,0.0004165172576904297,0.9,23
0.875,0,0.0,0.5,0,0.0,0.00041675567626953125,0.9,14
0.75,0,0.0,0.3125,0,0.0,0.00041031837463378906,0.9,06
0.8125,0,0.0,0.5625,0,0.0,0.00041961669921875,0.9,42
0.75,0,0.0,0.5,0,0.0,0.0004191398620605469,0.9,15
0.6875,0,0.0,0.5625,0,0.0,0.0004165172576904297,0.9,23
0.8125,0,0.0,0.5625,0,0.0,0.00041413307189941406,0.9,14
0.75,0,0.0,0.5,0,0.0,0.0004124641418457031,0.9,06
0.75,0,0.0,0.625,0,0.0,0.00041103363037109375,0.9,42
0.75,0,0.0,0.5,0,0.0,0.00041484832763671875,0.9,15
0.75,0,0.0,0.4375,0,0.0,0.0004162788391113281,0.9,23
0.875,0,0.0,0.5625,0,0.0,0.00038552284240722656,0.9,14
