bit_acc,msg_acc,msg_similarity,baseline_bit_acc,baseline_msg_acc,baseline_msg_similarity,hmm_bit_acc,hmm_msg_acc,hmm_msg_similarity,fb_bit_acc,fb_msg_acc,fb_msg_similarity,med_bit_acc,med_msg_acc,med_msg_similarity,latency,noise,message
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0004379749298095703,0.6,23
0.875,0,0.5,0.375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.0004398822784423828,0.6,49
0.875,0,0.5,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.00039768218994140625,0.6,78
0.75,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004379749298095703,0.6,65
0.8125,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.00043463706970214844,0.6,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0004374980926513672,0.6,23
0.9375,0,0.5,0.625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.00043702125549316406,0.6,49
1.0,1,1.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0004367828369140625,0.6,78
0.875,0,0.5,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.00043702125549316406,0.6,65
0.8125,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00043654441833496094,0.6,01
0.875,0,0.5,0.75,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0004374980926513672,0.6,23
0.875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.00043582916259765625,0.6,49
0.8125,0,0.5,0.8125,0,0.0,0.625,0,0.0,0.75,0,0.0,0.4375,0,0.0,0.00043392181396484375,0.6,78
0.875,0,0.5,0.5625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.00043582916259765625,0.6,65
0.8125,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004467964172363281,0.6,01
0.875,0,0.5,0.8125,0,0.5,0.5,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.0004367828369140625,0.6,23
0.6875,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004363059997558594,0.6,49
0.8125,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0004382133483886719,0.6,78
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0004367828369140625,0.6,65
0.875,0,0.5,0.75,0,0.5,0.6875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0004334449768066406,0.6,01
0.8125,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.0004382133483886719,0.6,23
0.875,0,0.5,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.00043511390686035156,0.6,49
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0004405975341796875,0.6,78
0.9375,0,0.5,0.8125,0,0.5,0.625,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.0004398822784423828,0.6,65
0.875,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004322528839111328,0.6,01
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.00043392181396484375,0.6,23
0.75,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.0004372596740722656,0.6,49
0.875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00043582916259765625,0.6,78
0.875,0,0.5,0.6875,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.00043320655822753906,0.6,65
0.875,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004353523254394531,0.6,01
0.75,0,0.0,0.75,0,0.0,0.5625,0,0.0,0.75,0,0.0,0.4375,0,0.0,0.00043392181396484375,0.6,23
0.75,0,0.0,0.75,0,0.0,0.4375,0,0.0,0.75,0,0.0,0.5625,0,0.0,0.0004382133483886719,0.6,49
0.875,0,0.0,0.75,0,0.0,0.625,0,0.0,0.75,0,0.0,0.375,0,0.0,0.00043845176696777344,0.6,78
0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.00043845176696777344,0.6,65
0.875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004363059997558594,0.6,01
0.875,0,0.5,0.1875,0,0.0,0.3125,0,0.0,0.25,0,0.0,0.4375,0,0.0,0.00043129920959472656,0.6,23
0.8125,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.0004277229309082031,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.0004298686981201172,0.6,78
0.8125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.00043272972106933594,0.6,65
0.875,0,0.0,0.8125,0,0.0,0.3125,0,0.0,0.6875,0,0.0,0.3125,0,0.0,0.0004296302795410156,0.6,01
0.8125,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.1875,0,0.0,0.0004296302795410156,0.6,23
0.875,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0004336833953857422,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5,0,0.0,0.3125,0,0.0,0.0004267692565917969,0.6,78
0.9375,0,0.5,0.375,0,0.0,0.625,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.0004303455352783203,0.6,65
0.9375,0,0.5,0.6875,0,0.5,0.3125,0,0.0,0.6875,0,0.5,0.5625,0,0.0,0.00043010711669921875,0.6,01
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.00042819976806640625,0.6,23
0.6875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0004286766052246094,0.6,49
0.8125,0,0.0,0.375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00042891502380371094,0.6,78
0.9375,0,0.5,0.5625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0004329681396484375,0.6,65
0.9375,0,0.5,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.00047779083251953125,0.6,01
0.75,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.00043320655822753906,0.6,23
0.8125,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.5625,0,0.0,0.0004258155822753906,0.6,49
0.9375,0,0.5,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.00042819976806640625,0.6,78
0.75,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.00042629241943359375,0.6,65
0.8125,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.625,0,0.0,0.0004324913024902344,0.6,01
0.75,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.5,0,0.0,0.0004296302795410156,0.6,23
0.8125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.000431060791015625,0.6,49
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004286766052246094,0.6,78
0.75,0,0.0,0.375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.00043582916259765625,0.6,65
0.875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004296302795410156,0.6,01
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004286766052246094,0.6,23
0.9375,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.0004329681396484375,0.6,49
0.75,0,0.0,0.375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.0004329681396484375,0.6,78
0.8125,0,0.0,0.5,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.00042819976806640625,0.6,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.625,0,0.0,0.00043129920959472656,0.6,01
0.8125,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.3125,0,0.0,0.0004634857177734375,0.6,23
0.875,0,0.5,0.4375,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.00045800209045410156,0.6,49
0.8125,0,0.0,0.375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004258155822753906,0.6,78
0.6875,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.375,0,0.0,0.00042939186096191406,0.6,65
0.875,0,0.5,0.75,0,0.5,0.6875,0,0.0,0.75,0,0.5,0.5625,0,0.0,0.0004303455352783203,0.6,01
1.0,1,1.0,0.625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.00042724609375,0.6,23
0.9375,0,0.5,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0004248619079589844,0.6,49
0.8125,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.375,0,0.0,0.0004284381866455078,0.6,78
0.75,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00042510032653808594,0.6,65
0.875,0,0.0,0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004284381866455078,0.6,01
0.875,0,0.5,0.75,0,0.0,0.5625,0,0.0,0.75,0,0.0,0.5,0,0.0,0.0004258155822753906,0.6,23
0.9375,0,0.5,0.5625,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.5625,0,0.0,0.00042939186096191406,0.6,49
0.875,0,0.0,0.75,0,0.0,0.625,0,0.0,0.625,0,0.0,0.375,0,0.0,0.0004324913024902344,0.6,78
0.6875,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004317760467529297,0.6,65
0.875,0,0.0,0.8125,0,0.5,0.6875,0,0.0,0.8125,0,0.5,0.5625,0,0.0,0.00043082237243652344,0.6,01
0.9375,0,0.5,0.5,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.375,0,0.0,0.0004329681396484375,0.6,23
0.8125,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0004620552062988281,0.6,49
0.5,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0004324913024902344,0.6,78
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.0004322528839111328,0.6,65
0.875,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.0004291534423828125,0.6,01
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004341602325439453,0.6,23
0.6875,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004284381866455078,0.6,49
0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.00043392181396484375,0.6,78
0.8125,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004258155822753906,0.6,65
1.0,1,1.0,0.75,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.0004324913024902344,0.6,01
0.8125,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.0004303455352783203,0.6,23
0.875,0,0.5,0.875,0,0.5,0.5625,0,0.0,0.875,0,0.5,0.5625,0,0.0,0.00043082237243652344,0.6,49
0.9375,0,0.5,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0004296302795410156,0.6,78
0.875,0,0.0,0.8125,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.00042510032653808594,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0004279613494873047,0.6,01
0.875,0,0.5,0.75,0,0.0,0.4375,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.0004336833953857422,0.6,23
0.9375,0,0.5,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.00042939186096191406,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.375,0,0.0,0.00045990943908691406,0.6,78
0.875,0,0.0,0.375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0004267692565917969,0.6,65
0.75,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004286766052246094,0.6,01
0.875,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.00043392181396484375,0.6,23
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00043320655822753906,0.6,49
0.8125,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0004343986511230469,0.6,78
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0004334449768066406,0.6,65
0.8125,0,0.5,0.75,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0004324913024902344,0.6,01
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004298686981201172,0.6,23
0.9375,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.00043392181396484375,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.0004258155822753906,0.6,78
0.8125,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0004329681396484375,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0004355907440185547,0.6,01
0.75,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004286766052246094,0.6,23
0.875,0,0.5,0.375,0,0.0,0.4375,0,0.0,0.25,0,0.0,0.375,0,0.0,0.00042438507080078125,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004305839538574219,0.6,78
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004436969757080078,0.6,65
0.9375,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.75,0,0.0,0.0004296302795410156,0.6,01
0.8125,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00043010711669921875,0.6,23
0.8125,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.000431060791015625,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.3125,0,0.0,0.0005078315734863281,0.6,78
0.9375,0,0.5,0.5,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0004711151123046875,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0004863739013671875,0.6,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00043487548828125,0.6,23
1.0,1,1.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004353523254394531,0.6,49
0.9375,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0004291534423828125,0.6,78
0.9375,0,0.5,0.5625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.0004355907440185547,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.00043320655822753906,0.6,01
0.75,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004265308380126953,0.6,23
0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004773139953613281,0.6,49
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.00043392181396484375,0.6,78
0.875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.0004296302795410156,0.6,65
0.9375,0,0.5,0.75,0,0.0,0.6875,0,0.0,0.75,0,0.0,0.6875,0,0.0,0.0004341602325439453,0.6,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00042724609375,0.6,23
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.00043201446533203125,0.6,49
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.00043129920959472656,0.6,78
0.8125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.0004246234893798828,0.6,65
0.8125,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0004684925079345703,0.6,01
0.9375,0,0.5,0.4375,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.00046896934509277344,0.6,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004298686981201172,0.6,49
0.8125,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0004296302795410156,0.6,78
0.8125,0,0.5,0.5,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00043463706970214844,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.00042748451232910156,0.6,01
0.75,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00043129920959472656,0.6,23
0.6875,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.000431060791015625,0.6,49
0.9375,0,0.5,0.375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.0004189014434814453,0.6,78
0.6875,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0004265308380126953,0.6,65
0.875,0,0.0,0.8125,0,0.5,0.6875,0,0.0,0.8125,0,0.5,0.5625,0,0.0,0.0004353523254394531,0.6,01
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.00042819976806640625,0.6,23
0.9375,0,0.5,0.875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.00043201446533203125,0.6,49
0.875,0,0.0,0.375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.625,0,0.0,0.00042700767517089844,0.6,78
0.75,0,0.0,0.375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00043201446533203125,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.00045108795166015625,0.6,01
1.0,1,1.0,0.75,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.3125,0,0.0,0.00043463706970214844,0.6,23
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0004458427429199219,0.6,49
0.875,0,0.0,0.75,0,0.0,0.625,0,0.0,0.625,0,0.0,0.375,0,0.0,0.0004749298095703125,0.6,78
0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.000431060791015625,0.6,65
0.8125,0,0.5,0.625,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0004343986511230469,0.6,01
0.8125,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0004353523254394531,0.6,23
0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.00043392181396484375,0.6,49
0.875,0,0.0,0.375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.625,0,0.0,0.00043272972106933594,0.6,78
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0004265308380126953,0.6,65
0.875,0,0.0,0.75,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.00043392181396484375,0.6,01
0.9375,0,0.5,0.25,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.75,0,0.0,0.000431060791015625,0.6,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0004305839538574219,0.6,49
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.00042438507080078125,0.6,78
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.25,0,0.0,0.00043010711669921875,0.6,65
0.875,0,0.5,0.75,0,0.5,0.6875,0,0.0,0.75,0,0.5,0.5625,0,0.0,0.0004284381866455078,0.6,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00042891502380371094,0.6,23
0.875,0,0.5,0.75,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0004315376281738281,0.6,49
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.000431060791015625,0.6,78
1.0,1,1.0,0.4375,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00047016143798828125,0.6,65
0.875,0,0.0,0.75,0,0.0,0.6875,0,0.0,0.75,0,0.0,0.5,0,0.0,0.0004742145538330078,0.6,01
0.875,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.0004260540008544922,0.6,23
0.875,0,0.5,0.8125,0,0.5,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0004258155822753906,0.6,49
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.625,0,0.0,0.0004317760467529297,0.6,78
0.875,0,0.5,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0004284381866455078,0.6,65
0.875,0,0.5,0.375,0,0.0,0.375,0,0.0,0.3125,0,0.0,0.6875,0,0.0,0.0004291534423828125,0.6,01
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0004324913024902344,0.6,23
0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00042819976806640625,0.6,49
0.8125,0,0.5,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0004353523254394531,0.6,78
0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00043082237243652344,0.6,65
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0004260540008544922,0.6,01
0.75,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00042939186096191406,0.6,23
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.0004317760467529297,0.6,49
0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0004260540008544922,0.6,78
0.875,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00042819976806640625,0.6,65
0.875,0,0.5,0.5,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.00042366981506347656,0.6,01
0.875,0,0.5,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0004658699035644531,0.6,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.00046634674072265625,0.6,49
0.875,0,0.5,0.75,0,0.0,0.5625,0,0.0,0.75,0,0.0,0.5,0,0.0,0.00043010711669921875,0.6,78
0.8125,0,0.0,0.8125,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0004322528839111328,0.6,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0004267692565917969,0.6,01
0.9375,0,0.5,0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0004296302795410156,0.6,23
0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0004260540008544922,0.6,49
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0004279613494873047,0.6,78
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.00042939186096191406,0.6,65
0.8125,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0004284381866455078,0.6,01
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0004329681396484375,0.6,23
0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.000431060791015625,0.6,49
0.8125,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.00043082237243652344,0.6,78
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.00043082237243652344,0.6,65
0.9375,0,0.5,0.8125,0,0.0,0.6875,0,0.0,0.8125,0,0.0,0.6875,0,0.0,0.00043082237243652344,0.6,01
0.875,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.00042748451232910156,0.6,23
